,id,room_type,host_id,host_since,host_response_rate,reviews_per_month,review_scores_value,review_scores_location,review_scores_communication,review_scores_checkin,review_scores_cleanliness,review_scores_rating,price,cleaning_fee,zipcode,number_of_reviews
5800,19602218,Entire home/apt,19567138,2014-08-06,,6.53,10.0,10.0,10.0,10.0,10.0,98.0,64.0,$0.00,33800,109
3066,13112582,Entire home/apt,2692216,2012-06-20,50%,0.29,9.0,9.0,10.0,9.0,8.0,92.0,64.0,$40.00,33200,8
6170,20226934,Entire home/apt,14410736,2014-04-17,,0.06,10.0,10.0,10.0,10.0,10.0,100.0,65.0,$20.00,33170,1
5848,19676921,Entire home/apt,17006952,2014-06-19,,0.37,9.0,10.0,10.0,10.0,8.0,83.0,65.0,$15.00,33000,6
8230,25439647,Entire home/apt,192033136,2018-05-28,100%,1.09,10.0,8.0,9.0,9.0,10.0,85.0,65.0,$25.00,33000,5
1078,6407129,Entire home/apt,33417278,2015-05-15,,4.78,9.0,9.0,10.0,10.0,10.0,93.0,65.0,$10.00,33000,203
9740,29504306,Entire home/apt,126473970,2017-04-18,100%,1.0,6.0,10.0,10.0,8.0,10.0,60.0,65.0,$15.00,33000,1
2956,13003594,Entire home/apt,71702401,2016-05-12,,0.03,10.0,10.0,10.0,10.0,10.0,100.0,65.0,$25.00,33140,1
8716,26526677,Entire home/apt,199488570,2018-07-02,100%,2.62,9.0,9.0,10.0,9.0,9.0,91.0,65.0,$15.00,33100,11
6186,20261161,Private room,130235706,2017-05-14,100%,0.06,10.0,10.0,10.0,10.0,10.0,100.0,65.0,$15.00,33560,1
2339,11817153,Entire home/apt,41467551,2015-08-14,,0.34,10.0,9.0,10.0,10.0,9.0,88.0,65.0,$15.00,33000,10
7770,24447944,Entire home/apt,17144777,2014-06-23,100%,2.96,10.0,10.0,10.0,10.0,10.0,100.0,65.0,$0.00,33000,16
6028,19957975,Entire home/apt,13510700,2014-03-25,100%,3.77,10.0,10.0,10.0,10.0,10.0,98.0,65.0,$35.00,33000,58
2988,13040053,Entire home/apt,12687774,2014-03-01,100%,1.45,9.0,9.0,10.0,10.0,10.0,93.0,65.0,$20.00,33000,44
5838,19657999,Entire home/apt,18001240,2014-07-12,100%,0.33,10.0,10.0,10.0,10.0,10.0,100.0,65.0,$30.00,33130,5
6904,22158082,Entire home/apt,62431229,2016-03-10,,0.18,8.0,9.0,9.0,9.0,7.0,90.0,65.0,,33200,2
9688,29351239,Entire home/apt,55498514,2016-01-21,57%,1.0,4.0,8.0,6.0,6.0,2.0,20.0,65.0,$10.00,33000,1
6190,20275446,Entire home/apt,14603330,2014-04-22,100%,0.72,10.0,10.0,10.0,10.0,9.0,95.0,65.0,$30.00,33000,11
6641,21444837,Entire home/apt,155596680,2017-10-21,,0.2,10.0,10.0,10.0,10.0,10.0,90.0,65.0,$20.00,33440,2
300,2525201,Entire home/apt,12929499,2014-03-08,,2.36,9.0,8.0,10.0,10.0,9.0,88.0,65.0,$10.00,33800,132
8717,26526910,Entire home/apt,12492203,2014-02-23,100%,2.41,10.0,10.0,10.0,10.0,10.0,100.0,65.0,$30.00,33700,11
6175,20241835,Entire home/apt,17832583,2014-07-08,,1.5,9.0,10.0,10.0,10.0,9.0,91.0,65.0,$30.00,33000,22
8738,26588661,Entire home/apt,34673180,2015-05-31,100%,2.06,9.0,10.0,10.0,10.0,10.0,96.0,65.0,$0.00,33300,9
7797,24508592,Entire home/apt,24115026,2014-11-24,83%,0.85,10.0,10.0,10.0,10.0,10.0,100.0,65.0,$40.00,33000,2
8673,26423377,Entire home/apt,6535925,2013-05-23,100%,1.67,9.0,9.0,10.0,10.0,9.0,93.0,65.0,,33000,6
1089,6440293,Entire home/apt,11786335,2014-01-30,,0.19,9.0,9.0,10.0,10.0,9.0,88.0,65.0,$27.00,33800,8
1088,6434117,Entire home/apt,33124177,2015-05-11,,0.17,9.0,9.0,9.0,10.0,10.0,91.0,65.0,,33000,7
398,3081949,Private room,14646807,2014-04-23,71%,0.02,8.0,8.0,10.0,8.0,10.0,100.0,65.0,,33000,1
1665,8289748,Private room,25402601,2014-12-30,,0.29,10.0,10.0,10.0,10.0,10.0,95.0,65.0,,33000,11
7819,24569977,Entire home/apt,107108654,2016-12-13,100%,2.49,8.0,9.0,9.0,9.0,8.0,81.0,65.0,$0.00,33000,17
2837,12848610,Entire home/apt,70183806,2016-05-03,100%,4.35,9.0,9.0,10.0,10.0,9.0,89.0,65.0,$40.00,33800,133
241,1997144,Entire home/apt,10291316,2013-11-27,88%,3.91,9.0,10.0,10.0,10.0,9.0,92.0,65.0,$15.00,33300,232
8236,25444490,Entire home/apt,192062074,2018-05-28,100%,3.55,9.0,9.0,9.0,8.0,9.0,87.0,65.0,$65.00,33000,20
2847,12865591,Entire home/apt,45078686,2015-09-25,91%,1.45,10.0,9.0,10.0,10.0,10.0,93.0,65.0,$15.00,33290,43
2402,11957710,Private room,55890579,2016-01-24,60%,0.81,,,,,,,65.0,,33800,1
1031,6267607,Entire home/apt,32257271,2015-04-30,,1.16,9.0,9.0,10.0,10.0,10.0,94.0,65.0,,33000,50
4365,16155853,Entire home/apt,6163163,2013-04-30,100%,0.16,10.0,10.0,10.0,10.0,10.0,100.0,65.0,$35.00,33000,1
338,2835903,Entire home/apt,14502449,2014-04-20,,0.21,10.0,10.0,10.0,10.0,10.0,96.0,65.0,,33800,9
9910,29935398,Entire home/apt,37069938,2015-06-29,100%,1.0,,,,,,,65.0,,33300,1
4354,16111753,Entire home/apt,6269162,2013-05-07,100%,5.62,10.0,10.0,10.0,10.0,10.0,99.0,65.0,$20.00,33800,108
1036,6275475,Entire home/apt,20852139,2014-09-02,75%,1.13,9.0,9.0,10.0,10.0,8.0,88.0,65.0,$20.00,33000,48
